source_id,subject,relative_path,parser,status,units,unit_count,text_chars,formula_count,table_count,embedded_visual_count,notes
SRC-0574,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\obj\xsim_1.win64.obj,metadata,metadata-only,,,,,,,
SRC-0575,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\TempBreakPointFile.txt,text/utf-8-sig,parsed,lines,2,28,,,,
SRC-0576,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.dbg,metadata,metadata-only,,,,,,,
SRC-0577,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.mem,metadata,metadata-only,,,,,,,
SRC-0578,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.reloc,metadata,metadata-only,,,,,,,
SRC-0579,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.rlx,metadata,metadata-only,,,,,,,
SRC-0580,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.rtti,metadata,metadata-only,,,,,,,
SRC-0581,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.svtype,metadata,metadata-only,,,,,,,
SRC-0582,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.type,metadata,metadata-only,,,,,,,
SRC-0583,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.xdbg,metadata,metadata-only,,,,,,,
SRC-0584,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimcrash.log,text/utf-8-sig,parsed,lines,1,0,,,,
SRC-0585,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimk.exe,metadata,metadata-only,,,,,,,
SRC-0586,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimkernel.log,text/utf-8-sig,parsed,lines,8,315,,,,
SRC-0587,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimSettings.ini,text/utf-8-sig,parsed,lines,51,1377,,,,
SRC-0588,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\mealy.vdb,metadata,metadata-only,,,,,,,
SRC-0589,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\mealy_tb.vdb,metadata,metadata-only,,,,,,,
SRC-0590,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\xil_defaultlib.rlx,metadata,metadata-only,,,,,,,
SRC-0591,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.ini,text/utf-8-sig,parsed,lines,2,39,,,,
SRC-0592,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xvhdl.log,text/utf-8-sig,parsed,lines,1,0,,,,
SRC-0593,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xvhdl.pb,metadata,metadata-only,,,,,,,
SRC-0594,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.srcs\sim_1\new\mealy_tb.vhd,text/utf-8-sig,parsed,lines,100,2044,,,,
SRC-0595,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.srcs\sources_1\new\mealy.vhd,text/utf-8-sig,parsed,lines,92,2541,,,,
SRC-0596,컨트롤로직설계,101 Sequence Recognizer_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.xpr,metadata,metadata-only,,,,,,,
SRC-0597,컨트롤로직설계,4 bit Universal Shift Register\스크린샷 2026-07-29 110723.png,Pillow,parsed,pixels,475190,,,,1,1159x410; mode=RGBA
SRC-0598,컨트롤로직설계,4 bit Universal Shift Register\스크린샷 2026-07-29 110726.png,Pillow,parsed,pixels,301996,,,,1,733x412; mode=RGBA
SRC-0599,컨트롤로직설계,4 bit Universal Shift Register\스크린샷 2026-07-29 110732.png,Pillow,parsed,pixels,844816,,,,1,1064x794; mode=RGBA
SRC-0600,컨트롤로직설계,4 bit Universal Shift Register\스크린샷 2026-07-29 110744.png,Pillow,parsed,pixels,914896,,,,1,1084x844; mode=RGBA
SRC-0601,컨트롤로직설계,4 bit Universal Shift Register\스크린샷 2026-07-29 110750.png,Pillow,parsed,pixels,952990,,,,1,1214x785; mode=RGBA
SRC-0602,컨트롤로직설계,4 bit Universal Shift Register\스크린샷 2026-07-29 110758.png,Pillow,parsed,pixels,874906,,,,1,1234x709; mode=RGBA
SRC-0603,컨트롤로직설계,4 bit Universal Shift Register\스크린샷 2026-07-29 110805.png,Pillow,parsed,pixels,351769,,,,1,1243x283; mode=RGBA
SRC-0604,컨트롤로직설계,4 bit Universal Shift Register\스크린샷 2026-07-29 110809.png,Pillow,parsed,pixels,271188,,,,1,1116x243; mode=RGBA
SRC-0605,컨트롤로직설계,4bit-fulladder\스크린샷 2026-07-29 105828.png,Pillow,parsed,pixels,917232,,,,1,1182x776; mode=RGBA
SRC-0606,컨트롤로직설계,4bit-fulladder\스크린샷 2026-07-29 105832.png,Pillow,parsed,pixels,760095,,,,1,1143x665; mode=RGBA
SRC-0607,컨트롤로직설계,4bit-fulladder\스크린샷 2026-07-29 105836.png,Pillow,parsed,pixels,806400,,,,1,1200x672; mode=RGBA
SRC-0608,컨트롤로직설계,4bit-fulladder\스크린샷 2026-07-29 105842.png,Pillow,parsed,pixels,989407,,,,1,1223x809; mode=RGBA
SRC-0609,컨트롤로직설계,4bit-fulladder\스크린샷 2026-07-29 105849.png,Pillow,parsed,pixels,710732,,,,1,1114x638; mode=RGBA
SRC-0610,컨트롤로직설계,4bit-fulladder\스크린샷 2026-07-29 105900.png,Pillow,parsed,pixels,687600,,,,1,1200x573; mode=RGBA
SRC-0611,컨트롤로직설계,4bit-fulladder\스크린샷 2026-07-29 105907.png,Pillow,parsed,pixels,819819,,,,1,1183x693; mode=RGBA
SRC-0612,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110542.png,Pillow,parsed,pixels,646360,,,,1,1130x572; mode=RGBA
SRC-0613,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110548.png,Pillow,parsed,pixels,835120,,,,1,1144x730; mode=RGBA
SRC-0614,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110555.png,Pillow,parsed,pixels,1025856,,,,1,1233x832; mode=RGBA
SRC-0615,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110600.png,Pillow,parsed,pixels,1010551,,,,1,1219x829; mode=RGBA
SRC-0616,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110605.png,Pillow,parsed,pixels,835920,,,,1,1215x688; mode=RGBA
SRC-0617,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110608.png,Pillow,parsed,pixels,620912,,,,1,1208x514; mode=RGBA
SRC-0618,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110612.png,Pillow,parsed,pixels,1024100,,,,1,1225x836; mode=RGBA
SRC-0619,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110620.png,Pillow,parsed,pixels,653976,,,,1,1116x586; mode=RGBA
SRC-0620,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110625.png,Pillow,parsed,pixels,607893,,,,1,1199x507; mode=RGBA
SRC-0621,컨트롤로직설계,FSM.zip,metadata,metadata-only,,,,,,,
SRC-0622,컨트롤로직설계,FSM__extracted\FSM\FSM.cache\sim\ssm.db,metadata,metadata-only,,,,,,,
SRC-0623,컨트롤로직설계,FSM__extracted\FSM\FSM.cache\wt\project.wpc,metadata,metadata-only,,,,,,,
SRC-0624,컨트롤로직설계,FSM__extracted\FSM\FSM.cache\wt\xsim.wdf,metadata,metadata-only,,,,,,,
SRC-0625,컨트롤로직설계,FSM__extracted\FSM\FSM.hw\FSM.lpr,metadata,metadata-only,,,,,,,
SRC-0626,컨트롤로직설계,FSM__extracted\FSM\FSM.ip_user_files\README.txt,text/utf-8-sig,parsed,lines,2,129,,,,
SRC-0627,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\compile.bat,text/utf-8-sig,parsed,lines,28,912,,,,
SRC-0628,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\elaborate.bat,text/utf-8-sig,parsed,lines,27,1041,,,,
SRC-0629,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\elaborate.log,text/utf-8-sig,parsed,lines,17,835,,,,
SRC-0630,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\mealy_tb.tcl,text/utf-8-sig,parsed,lines,12,449,,,,
SRC-0631,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\mealy_tb_behav.wdb,metadata,metadata-only,,,,,,,
SRC-0632,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\mealy_tb_vhdl.prj,metadata,metadata-only,,,,,,,
SRC-0633,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\simulate.bat,text/utf-8-sig,parsed,lines,27,979,,,,
SRC-0634,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\simulate.log,text/utf-8-sig,parsed,lines,2,24,,,,
SRC-0635,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xelab.pb,metadata,metadata-only,,,,,,,
SRC-0636,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\Compile_Options.txt,text/utf-8-sig,parsed,lines,2,152,,,,
SRC-0637,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\obj\xsim_0.win64.obj,metadata,metadata-only,,,,,,,
SRC-0638,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\obj\xsim_1.c,metadata,metadata-only,,,,,,,
SRC-0639,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\obj\xsim_1.win64.obj,metadata,metadata-only,,,,,,,
SRC-0640,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\TempBreakPointFile.txt,text/utf-8-sig,parsed,lines,2,28,,,,
SRC-0641,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.dbg,metadata,metadata-only,,,,,,,
SRC-0642,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.mem,metadata,metadata-only,,,,,,,
SRC-0643,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.reloc,metadata,metadata-only,,,,,,,
SRC-0644,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.rlx,metadata,metadata-only,,,,,,,
SRC-0645,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.rtti,metadata,metadata-only,,,,,,,
SRC-0646,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.svtype,metadata,metadata-only,,,,,,,
SRC-0647,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.type,metadata,metadata-only,,,,,,,
SRC-0648,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.xdbg,metadata,metadata-only,,,,,,,
SRC-0649,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimcrash.log,text/utf-8-sig,parsed,lines,1,0,,,,
SRC-0650,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimk.exe,metadata,metadata-only,,,,,,,
SRC-0651,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimkernel.log,text/utf-8-sig,parsed,lines,8,317,,,,
SRC-0652,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimSettings.ini,text/utf-8-sig,parsed,lines,51,1383,,,,
SRC-0653,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\mealy.vdb,metadata,metadata-only,,,,,,,
SRC-0654,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\mealy_tb.vdb,metadata,metadata-only,,,,,,,
SRC-0655,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\xil_defaultlib.rlx,metadata,metadata-only,,,,,,,
SRC-0656,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.ini,text/utf-8-sig,parsed,lines,2,39,,,,
SRC-0657,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xvhdl.log,text/utf-8-sig,parsed,lines,3,166,,,,
SRC-0658,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xvhdl.pb,metadata,metadata-only,,,,,,,
SRC-0659,컨트롤로직설계,FSM__extracted\FSM\FSM.srcs\sim_1\new\mealy_tb.vhd,text/utf-8-sig,parsed,lines,93,1838,,,,
SRC-0660,컨트롤로직설계,FSM__extracted\FSM\FSM.srcs\sources_1\new\FSM.vhd,text/utf-8-sig,parsed,lines,95,1922,,,,
SRC-0661,컨트롤로직설계,FSM__extracted\FSM\FSM.xpr,metadata,metadata-only,,,,,,,
SRC-0662,컨트롤로직설계,FSM__extracted\FSM\mealy_tb_behav.wcfg,metadata,metadata-only,,,,,,,
SRC-0663,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR].zip,metadata,metadata-only,,,,,,,
SRC-0664,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.cache\sim\ssm.db,metadata,metadata-only,,,,,,,
SRC-0665,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.cache\wt\project.wpc,metadata,metadata-only,,,,,,,
SRC-0666,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.cache\wt\xsim.wdf,metadata,metadata-only,,,,,,,
SRC-0667,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.hw\fulladd.lpr,metadata,metadata-only,,,,,,,
SRC-0668,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.ip_user_files\README.txt,text/utf-8-sig,parsed,lines,2,129,,,,
SRC-0669,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\add_4bits_tb.tcl,text/utf-8-sig,parsed,lines,12,449,,,,
SRC-0670,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\add_4bits_tb_behav.wdb,metadata,metadata-only,,,,,,,
SRC-0671,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\add_4bits_tb_vhdl.prj,metadata,metadata-only,,,,,,,
SRC-0672,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\compile.bat,text/utf-8-sig,parsed,lines,28,920,,,,
SRC-0673,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\compile.log,text/utf-8-sig,parsed,lines,3,186,,,,
SRC-0674,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\elaborate.bat,text/utf-8-sig,parsed,lines,27,1057,,,,
SRC-0675,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\elaborate.log,text/utf-8-sig,parsed,lines,18,950,,,,
SRC-0676,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\fulladd_tb.tcl,text/utf-8-sig,parsed,lines,12,449,,,,
SRC-0677,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\fulladd_tb_behav.wdb,metadata,metadata-only,,,,,,,
SRC-0678,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\simulate.bat,text/utf-8-sig,parsed,lines,27,1003,,,,
SRC-0679,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\simulate.log,text/utf-8-sig,parsed,lines,2,24,,,,
SRC-0680,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xelab.pb,metadata,metadata-only,,,,,,,
SRC-0681,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\Compile_Options.txt,text/utf-8-sig,parsed,lines,2,160,,,,
SRC-0682,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\obj\xsim_0.win64.obj,metadata,metadata-only,,,,,,,
SRC-0683,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\obj\xsim_1.c,metadata,metadata-only,,,,,,,
SRC-0684,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\obj\xsim_1.win64.obj,metadata,metadata-only,,,,,,,
SRC-0685,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\TempBreakPointFile.txt,text/utf-8-sig,parsed,lines,2,28,,,,
SRC-0686,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.dbg,metadata,metadata-only,,,,,,,
SRC-0687,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.mem,metadata,metadata-only,,,,,,,
SRC-0688,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.reloc,metadata,metadata-only,,,,,,,
SRC-0689,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.rlx,metadata,metadata-only,,,,,,,
SRC-0690,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.rtti,metadata,metadata-only,,,,,,,
SRC-0691,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.svtype,metadata,metadata-only,,,,,,,
SRC-0692,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.type,metadata,metadata-only,,,,,,,
SRC-0693,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.xdbg,metadata,metadata-only,,,,,,,
SRC-0694,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimcrash.log,text/utf-8-sig,parsed,lines,1,0,,,,
SRC-0695,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimk.exe,metadata,metadata-only,,,,,,,
SRC-0696,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimkernel.log,text/utf-8-sig,parsed,lines,8,325,,,,
SRC-0697,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimSettings.ini,text/utf-8-sig,parsed,lines,51,1377,,,,
SRC-0698,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\Compile_Options.txt,text/utf-8-sig,parsed,lines,2,156,,,,
SRC-0699,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\obj\xsim_0.win64.obj,metadata,metadata-only,,,,,,,
SRC-0700,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\obj\xsim_1.c,metadata,metadata-only,,,,,,,
SRC-0701,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\obj\xsim_1.win64.obj,metadata,metadata-only,,,,,,,
SRC-0702,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\TempBreakPointFile.txt,text/utf-8-sig,parsed,lines,2,28,,,,
SRC-0703,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.dbg,metadata,metadata-only,,,,,,,
SRC-0704,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.mem,metadata,metadata-only,,,,,,,
SRC-0705,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.reloc,metadata,metadata-only,,,,,,,
SRC-0706,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.rlx,metadata,metadata-only,,,,,,,
SRC-0707,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.rtti,metadata,metadata-only,,,,,,,
SRC-0708,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.svtype,metadata,metadata-only,,,,,,,
